aid,uid,label
2154,45276899,-1
914,32742559,-1
1415,53461776,1
404,12677808,-1
117,42098141,-1
1119,45494643,-1
1415,410960,-1
411,20568262,-1
914,29391472,-1
311,64745011,-1
1379,65888876,-1
1407,38737390,-1
725,20664033,-1
454,65718029,-1
2031,4081378,-1
846,10210640,-1
121,47461067,-1
302,33357895,-1
1605,36701780,-1
1119,10204623,-1
1379,72028756,-1
1819,26017762,-1
173,41742766,-1
561,62358771,-1
543,53988791,-1
561,22206638,-1
212,73496003,-1
1377,56675204,-1
692,73198782,-1
177,78928442,-1
561,38744364,-1
846,52154879,-1
136,57898220,-1
2118,37595904,-1
302,26165866,-1
74,61587741,-1
191,33660396,-1
1379,51363405,-1
136,47397274,-1
1599,29447489,-1
389,77965871,-1
966,74068959,-1
411,77088258,-1
1957,63100591,-1
692,9526338,-1
519,20095086,-1
411,39049075,1
70,26537093,-1
692,51202484,1
2050,16583058,-1
725,38641901,-1
1918,16773152,-1
914,7259768,-1
1530,45397793,-1
1119,71176610,-1
1140,43162394,-1
454,13045875,-1
1415,40176222,-1
692,13983581,-1
1918,24236242,-1
1119,58948004,-1
1508,68918490,-1
173,64997036,-1
1827,8346837,-1
1918,41680447,-1
2048,3903757,-1
2031,55553106,-1
212,4338444,-1
1635,59838409,-1
411,30707271,-1
471,37144330,-1
411,15592245,-1
302,45617263,-1
692,25189601,-1
914,46638476,-1
692,56749848,-1
2050,41190896,-1
692,61802266,-1
336,71773055,-1
543,25517620,1
411,68929217,-1
2050,1267420,-1
916,71723345,-1
286,52508425,-1
1468,27772821,-1
173,78845337,-1
1950,12343461,-1
1119,21994614,-1
1716,915730,-1
173,14987333,-1
1254,75146772,-1
1596,21366874,-1
191,70821036,-1
1044,46384367,-1
18,79849455,-1
121,25306676,-1
1950,49923200,-1
914,50372603,-1
1716,8729210,-1
1819,6567370,-1
681,66803160,1
117,9438756,-1
286,21101427,-1
561,5814328,1
792,60415893,-1
1508,8892834,-1
432,75174813,-1
748,40794799,-1
302,40844520,-1
1596,52292131,-1
1377,42377034,-1
206,35101030,-1
12,82017772,-1
212,68227039,-1
1530,34675667,-1
2047,27384532,1
1918,64449699,-1
136,44384750,-1
1827,52715303,-1
1950,45029091,-1
1254,71972469,-1
914,36206970,-1
145,75613321,-1
86,22165321,-1
1596,20094169,-1
1918,64956026,-1
692,21261854,-1
1119,67082325,-1
1119,31500240,-1
2031,13258096,-1
647,28815631,-1
914,52548252,-1
2013,3992888,-1
1415,23610159,-1
1085,71685949,1
1566,10310741,-1
1119,59177481,-1
191,66779094,-1
191,31903957,-1
1377,42216293,-1
561,70073714,-1
939,9016149,-1
1508,55121992,-1
916,65595668,-1
173,2613150,-1
1530,26595608,-1
543,32170907,-1
136,45148565,-1
1021,11628083,-1
914,9232995,-1
914,27142865,-1
411,19766831,-1
1827,77667754,-1
1622,32958742,-1
2205,79443155,-1
1415,79521614,-1
70,67139064,-1
231,51661970,1
286,17734002,-1
12,15492579,-1
206,69377477,-1
1468,53535774,-1
302,18716610,-1
311,16571129,-1
2050,63419604,-1
173,23365864,-1
420,63864476,-1
1379,51527975,-1
1291,47445158,1
2047,65208040,-1
1284,51454184,1
1468,77972333,1
846,6887394,-1
432,18645918,-1
1957,50285940,-1
389,26175394,-1
1819,21890180,-1
1508,51021304,-1
1468,50883433,-1
191,33206197,-1
1375,8863698,-1
191,72047933,-1
311,43840475,-1
1215,4060314,-1
2031,13882192,-1
1291,12350804,-1
1503,38304393,-1
18,2797263,-1
1119,8704611,-1
1140,33639415,-1
2054,22078507,-1
74,5038272,-1
1749,36325754,-1
846,2704855,-1
369,75451984,-1
765,7541339,-1
966,12058631,-1
1728,78327433,-1
286,45133720,-1
1119,42798272,-1
2196,3986119,-1
231,64657609,-1
1407,35046011,-1
692,22766535,-1
725,44729377,-1
1291,2190547,-1
411,6649437,-1
1728,48166241,-1
1918,68440703,-1
1605,22030289,-1
1140,30553166,-1
1468,46157158,-1
404,73334168,-1
2013,18488854,-1
1918,74365080,-1
1621,39104791,-1
117,80868129,-1
1962,66552120,-1
692,80382199,-1
311,63550539,-1
1415,36155407,-1
1918,4634126,-1
692,481932,-1
1468,44800725,-1
903,15080449,-1
2118,17776090,-1
914,20828400,-1
939,13958580,-1
411,77444956,-1
688,40229271,-1
302,72486789,-1
1622,66167891,-1
1119,35232799,-1
727,77509809,-1
404,80518149,-1
411,50362736,-1
411,79152348,-1
1468,7360552,-1
2031,35151538,-1
1407,46677047,-1
411,73738499,-1
1377,29813250,-1
136,29275576,1
1379,18725664,-1
932,16886136,-1
562,75776189,-1
1566,64870430,-1
916,29289349,-1
2031,71686839,-1
727,51052083,-1
1530,46507932,-1
98,76487943,-1
1119,80196131,-1
543,75529285,-1
1918,64691250,-1
86,32061102,-1
2031,80960680,-1
404,76487207,-1
411,48780168,-1
1119,47015832,-1
1991,46971734,-1
1379,61443324,-1
1566,69429324,-1
1415,58110078,-1
519,48391136,-1
1827,49214251,-1
1918,82390840,-1
1468,70576473,-1
1379,13558453,-1
2118,59773072,-1
1377,32076396,-1
1566,50672312,-1
12,17086764,-1
1566,42859739,-1
1291,43072062,-1
302,81674803,-1
846,8832698,-1
1379,74598336,-1
1182,34315598,-1
136,47170962,-1
692,5530100,-1
136,73355624,-1
1468,27786971,-1
561,76902722,-1
1918,20653619,-1
1622,68682774,-1
692,57280796,-1
543,29705639,-1
966,31946166,-1
692,16861867,-1
692,49316876,-1
966,27788239,-1
2031,43173403,-1
1596,16666929,-1
692,29409447,-1
70,67572641,-1
286,40010660,-1
173,27148001,-1
1415,25652360,-1
286,61532542,-1
916,76188678,-1
692,63485703,-1
1749,32976760,-1
1931,28248685,-1
1468,19576313,-1
121,13274660,-1
2216,16193769,-1
1119,12197054,-1
389,71782762,-1
173,30933316,-1
1119,82206678,-1
1254,51639998,-1
1350,38498139,-1
561,38943771,-1
686,59829009,-1
1338,37004283,-1
1415,27581218,-1
692,60038704,-1
1468,76527987,1
173,25835361,-1
1291,21332991,-1
70,18525177,-1
1716,75552874,-1
1605,57621833,-1
692,78148828,-1
1605,69817736,-1
411,3990872,-1
1182,9403767,-1
206,6036049,-1
2205,70970008,-1
1605,4219969,-1
1621,51416034,-1
302,24885226,-1
1119,40308365,-1
692,17288438,-1
1749,48233583,-1
699,1836996,-1
1140,6776265,-1
1728,52541113,-1
173,67842466,-1
173,33669670,-1
1871,67161859,-1
1596,54129689,-1
692,49375724,-1
1119,57387213,-1
692,497420,-1
117,5032976,1
311,20575334,-1
939,48581086,-1
792,27020777,-1
1749,13222588,-1
1335,23936266,-1
1291,41027294,-1
404,32025690,-1
191,13764713,-1
136,27896358,1
1716,38998616,-1
1950,36166174,-1
1847,17507606,-1
411,64998359,-1
1596,48043757,-1
1415,72414402,-1
1291,70141745,-1
1847,68654480,-1
692,54312013,1
1119,38931034,-1
1057,39599272,-1
1254,20424872,1
1918,54834898,-1
121,73993083,1
212,26171394,-1
1950,61436111,-1
121,62889538,1
2013,77227727,-1
1468,63279394,-1
1119,49915388,-1
2013,4398065,-1
1407,20698007,-1
561,74684393,-1
1182,22947369,-1
1468,68661083,-1
1291,6301366,-1
2031,75884122,-1
1254,14637261,-1
1749,53943885,-1
894,31682377,-1
311,21850117,-1
1407,38776742,-1
1119,77453872,-1
2048,27496431,-1
389,22039794,-1
136,15353674,-1
914,44349499,-1
1379,30081571,-1
1415,61955005,-1
1605,35948862,1
1415,13356382,-1
1415,28121988,-1
389,15058925,-1
369,75901611,-1
1605,41629289,-1
411,19843382,-1
1379,46308951,-1
1254,58234543,-1
2201,59398554,1
692,41986390,-1
302,82465767,-1
173,40829066,-1
725,73713443,-1
1119,55933637,-1
1407,11386542,-1
164,25613312,-1
1119,81842206,-1
389,12189390,-1
1017,26646658,-1
136,57399147,-1
1284,54639300,-1
1596,48220202,-1
1530,11997465,-1
74,65499882,-1
1468,15495289,-1
1635,74129335,-1
613,56158168,-1
1596,68811780,-1
692,77527484,-1
846,12208633,-1
939,28555529,-1
191,72921167,-1
1215,37942829,-1
2047,26155672,-1
436,13855265,-1
1449,51945855,-1
70,62054349,-1
136,77792430,-1
792,43989167,-1
2118,3891481,-1
1918,49095132,-1
2048,47397950,-1
70,31640557,-1
1375,31256215,-1
136,64226666,-1
311,19517857,-1
561,14028311,-1
838,81527216,-1
1468,29244278,-1
311,71551619,-1
2205,71420662,-1
1566,59691232,-1
686,25441590,-1
914,63044020,-1
1415,52094616,-1
914,44710691,-1
1566,72718126,-1
681,11796440,-1
302,78711819,-1
765,19074775,-1
1027,8194515,-1
846,117490,-1
1317,18601570,-1
1140,15025703,-1
369,30262964,-1
1468,12367226,-1
1503,57914390,-1
2048,41813130,-1
561,41972325,-1
2031,75589731,-1
562,25275461,-1
136,45704401,-1
70,66577387,-1
1931,9854918,-1
2031,36117398,-1
191,13597220,-1
1918,55663043,-1
692,31918630,-1
404,12487025,-1
2118,5659660,1
1254,3305581,-1
692,30052584,-1
12,78596080,-1
1622,58175774,-1
853,36680725,-1
1119,13263031,-1
12,22741332,-1
2044,22828042,-1
311,1168279,-1
1119,57840247,-1
411,30290491,-1
692,3653421,-1
70,4421119,-1
966,76293263,-1
692,14334585,-1
1317,21909683,-1
411,63744428,-1
1749,73796717,-1
1716,39681659,-1
1291,18891153,-1
914,2434051,-1
1119,63695148,-1
302,28345385,-1
70,68402292,-1
1635,35721095,-1
1530,40827383,-1
1781,78174274,-1
1566,38225561,-1
1119,60591544,-1
1407,42931914,-1
561,73499769,-1
1023,54828403,-1
1119,70859064,-1
177,8060677,1
2201,10150171,-1
1468,7478698,-1
1599,3772832,-1
411,55029327,-1
561,22983213,-1
389,10730606,-1
846,16856174,-1
411,34584486,-1
2031,75321577,-1
311,37874423,-1
2118,12281802,-1
692,4643457,-1
1379,7461043,-1
411,42257294,-1
1379,45967527,-1
1566,56510596,-1
411,68505453,-1
1140,59116496,-1
389,42049245,-1
1119,15233938,-1
1566,68221245,-1
121,43145930,-1
1918,49021866,-1
1566,74925538,-1
191,26556022,-1
1254,7036044,-1
1415,22305176,-1
369,59933875,-1
1254,34956906,-1
1827,50121568,-1
561,66028018,-1
914,16124965,-1
686,48302963,-1
1566,62518714,-1
792,55899445,-1
1918,72703207,-1
1242,34344859,-1
2050,11818874,-1
1230,38848507,-1
1449,63611924,-1
748,63634404,-1
1379,33108021,-1
2031,74604946,-1
173,41755144,-1
286,68536257,-1
561,1955272,-1
86,4199429,-1
70,63971398,-1
1605,18176681,-1
70,4248066,-1
1596,3125823,-1
1918,10015958,-1
1728,6284853,-1
471,54366438,-1
916,71102978,-1
916,25165931,-1
420,1753996,-1
1338,31618395,-1
411,41281116,-1
561,33124032,-1
212,43408163,-1
699,82355548,-1
1119,15807629,-1
561,36294359,-1
561,2633595,-1
1119,18568791,-1
6,20335798,-1
1017,38222628,-1
1910,59096015,-1
432,44207808,-1
1925,81773871,1
1468,31143236,-1
1140,34464212,-1
272,68230655,-1
692,5363621,-1
173,54295874,-1
1415,47191967,-1
1950,21856473,-1
692,25160883,-1
1027,74674364,-1
1468,10962548,-1
1672,26065641,-1
1714,28708329,1
1468,31789597,-1
1871,11996569,-1
2118,1408700,-1
1379,62974224,-1
1918,54354012,-1
1530,49396347,-1
302,34759989,-1
1119,40328303,-1
692,33225688,-1
1017,65691642,-1
914,80833857,-1
136,55603776,-1
1596,15307217,-1
1254,51802225,-1
411,2071282,-1
1119,34460254,-1
369,49298473,-1
692,50945529,-1
916,27969897,-1
191,64205240,-1
231,610077,-1
411,69403673,-1
1468,60741085,1
191,65812371,1
846,26469835,-1
914,55256541,-1
1621,39924133,-1
914,28351801,-1
2031,43391200,-1
1566,65086318,-1
1566,9620719,-1
1119,904144,-1
1530,19206344,-1
1827,4906854,-1
1468,49625533,-1
1119,65886344,-1
1291,82291027,-1
1468,32088230,-1
1580,13038892,-1
1508,18319059,1
1605,61095734,-1
389,54367329,-1
562,76322600,-1
1377,23375630,-1
692,66392763,-1
471,25081027,-1
1530,73565263,-1
1566,27651061,1
2205,20366307,-1
692,78901387,-1
411,31775436,-1
1119,72510312,-1
1407,32053755,-1
70,2053954,-1
1596,25736372,-1
1918,10447407,-1
1377,38844505,-1
302,61390023,-1
1940,57350275,-1
1918,10052806,-1
1291,44581254,-1
389,22640637,-1
1827,64753595,-1
404,21362438,-1
1950,73238326,-1
561,28682826,-1
1950,81060728,-1
543,81391043,-1
1415,75806610,-1
1819,22830336,-1
1119,68074089,-1
624,35861165,-1
450,70320996,-1
692,39515991,-1
1379,67586403,-1
411,81623068,-1
692,29825584,-1
1827,48746470,-1
432,40381418,-1
1119,52270940,-1
411,49555424,-1
2048,26376270,-1
1819,12999484,-1
1596,58623904,-1
1291,2475086,-1
1468,29774146,-1
699,81012519,-1
1379,56115641,-1
1291,19361136,-1
699,48819782,-1
1566,79138600,-1
411,34221046,-1
191,51613417,-1
1918,33928313,-1
1379,49561908,-1
1119,14427942,-1
1468,14265106,-1
2118,17033794,-1
389,36270560,-1
1728,6317713,-1
121,49669533,-1
1605,67066463,-1
1017,52334443,-1
725,7383020,-1
1377,82299478,-1
692,51022938,-1
1468,27597457,1
173,46712532,-1
2013,12155300,-1
411,11883855,-1
212,21785782,-1
1483,6480846,-1
1716,77663353,-1
692,20832030,-1
1338,35361109,-1
404,3345521,-1
1483,60425652,-1
692,20885387,-1
846,32239270,-1
12,70994098,-1
927,67280058,-1
692,73750575,-1
914,42219306,-1
914,67592888,-1
1918,73471195,-1
529,59197507,-1
2201,31856605,-1
1605,33096735,-1
562,80152882,-1
1379,70877840,-1
846,64579999,-1
432,8127238,-1
1918,657034,-1
916,11358340,-1
136,68108850,-1
1566,68415553,-1
411,44374665,-1
1918,72800672,-1
1940,25155587,-1
692,7286186,-1
1119,9336462,-1
1530,1602305,-1
1918,15250633,-1
1291,5469694,-1
1119,1418470,-1
960,27589488,-1
2118,54870177,-1
1566,45737339,-1
1728,23855240,-1
1119,26012272,-1
692,77826690,-1
1841,18249709,-1
692,16785965,-1
692,81378800,-1
177,67802184,-1
1622,59032592,-1
1044,24491164,-1
727,55206512,-1
1119,44149423,-1
1119,27303411,-1
136,1207313,-1
1119,68021989,-1
1918,80410430,-1
411,41899826,-1
311,79542795,-1
692,34180397,-1
164,75291574,-1
1254,14932909,1
1716,44545405,-1
1910,69995005,-1
7,61542078,-1
1377,60848073,-1
516,6746379,-1
2048,3874732,-1
1530,71714991,-1
692,14103893,-1
1468,16685894,-1
2201,70453956,-1
1291,15354077,-1
6,4607491,-1
1468,46508856,-1
1950,45876323,-1
191,34817038,-1
692,27068496,-1
1291,82530737,-1
1085,72218506,-1
846,40055561,-1
1017,2695576,-1
302,76362003,-1
1291,79682136,-1
1119,53653399,-1
692,53785604,-1
136,61174887,-1
1918,11391636,-1
2013,61902540,-1
1950,5179130,-1
748,54341083,-1
1171,48138474,-1
1483,2164248,-1
1580,63126675,-1
671,33654037,-1
2169,81683628,-1
1415,28451015,-1
1415,60097719,-1
692,53389579,-1
1468,81751679,-1
916,34326962,-1
692,39877280,-1
1605,33701018,-1
2118,14068680,-1
1277,7920189,-1
727,3356803,-1
1566,47270114,-1
1918,1011735,-1
519,67911468,-1
692,9226496,-1
411,12546864,-1
2031,49947521,-1
1119,11011685,-1
174,76579838,-1
2054,66643795,-1
1749,57471841,-1
1566,27250975,-1
1119,15442997,-1
1119,59418962,-1
286,1995177,-1
1415,48147373,-1
1119,16452833,-1
1596,76210197,-1
692,76655726,-1
692,49807800,-1
1622,82291559,-1
1930,45438431,-1
1379,51307901,-1
369,44153069,-1
174,14168189,-1
692,76168653,-1
1119,37842536,-1
951,71243441,1
1918,76369321,-1
70,14444684,-1
1530,74931173,-1
671,26441504,-1
692,6173951,-1
2050,40755327,-1
117,23495134,1
914,51972953,-1
206,62999449,-1
1291,28974701,-1
1379,10267287,-1
846,18250316,-1
136,15450461,-1
692,54252404,-1
1119,62841389,-1
914,28934718,-1
1254,63328763,-1
725,23127830,-1
1842,27499324,-1
389,50701624,-1
12,18782416,-1
113,4271143,-1
411,22651984,-1
1119,27031851,-1
1918,41012663,-1
70,58215588,-1
1605,1476157,-1
1044,27639522,-1
692,33108200,-1
302,47233432,-1
411,14315665,-1
1140,29889462,-1
1407,58715199,-1
121,8815738,-1
846,74427348,-1
914,27765074,-1
231,22263158,-1
117,42109727,-1
1023,52550745,-1
966,74157230,-1
692,34855528,-1
846,59606898,-1
1291,75180312,-1
1749,41087540,-1
543,62314225,-1
692,34586894,-1
2031,13447474,-1
1566,40493102,-1
1918,1402577,-1
302,45901810,-1
846,36786422,-1
411,35482289,-1
624,63111939,-1
692,9656088,-1
2031,799339,-1
914,65278324,-1
411,12412410,-1
302,71193051,-1
74,51190071,-1
561,63627245,-1
2054,55630111,-1
432,39312016,-1
432,75667763,-1
1119,711968,-1
404,7947130,-1
411,72887151,-1
1580,42082955,-1
1716,66647892,-1
1379,20302606,-1
561,71871080,-1
311,72650344,-1
1119,32803983,-1
692,58289928,-1
18,78698555,-1
1171,44170517,-1
191,74060537,-1
1841,18169264,-1
471,16712335,-1
411,80827963,-1
206,62465907,-1
561,11443395,-1
70,80366839,-1
692,67560597,1
2031,41109867,-1
1468,28026511,-1
1140,27458116,-1
692,34864567,-1
1841,32234378,-1
1749,3053461,-1
411,68586362,-1
2031,67010235,-1
1119,51107333,-1
562,57751077,1
1415,27029807,-1
692,59750162,-1
1894,26288119,-1
1950,15328074,-1
1566,81695850,-1
1841,60093561,-1
1566,78918534,-1
70,9586871,-1
231,76524347,-1
1483,12329384,-1
1291,33590952,-1
1407,66914418,-1
692,2426605,-1
686,70097550,-1
1566,12967998,-1
727,75547014,-1
420,49062165,-1
725,79795062,-1
1017,73366291,-1
1351,3952112,-1
1017,81359169,-1
1918,50903973,-1
1468,50080522,-1
686,7030832,-1
1918,11551815,-1
302,49954279,-1
1596,19906464,-1
543,65143968,-1
1503,76293625,-1
231,14271118,1
1119,80949033,-1
1291,62869733,-1
1291,35997249,-1
692,1670314,1
1957,22612190,-1
1605,8680340,-1
1119,60443830,-1
411,56349220,-1
692,44855065,-1
792,48023111,-1
1023,64531951,-1
1377,31675142,-1
1596,3180980,-1
1847,62607221,-1
1894,52184291,-1
2013,44693057,-1
692,43843509,-1
1202,30614580,-1
1468,19109395,-1
727,56035419,-1
1512,16454359,-1
1950,3346583,1
411,73873942,-1
2031,60358723,-1
191,23158943,-1
1140,58768996,-1
1119,28315312,-1
846,23447886,-1
939,16158092,-1
98,15612571,-1
1781,32748308,-1
2118,54695523,-1
369,46670342,-1
1566,72111829,-1
692,20432147,-1
914,81250370,-1
686,48315817,-1
117,9750706,-1
454,71093696,-1
311,24854017,-1
1468,3605435,-1
1468,27978977,-1
1566,61063147,-1
692,43978381,-1
70,53821219,-1
748,44612896,-1
212,64915704,-1
70,2243146,1
1966,70264828,-1
846,13209149,-1
74,10686029,1
692,29942493,-1
1530,54333768,1
136,644697,-1
692,34180183,-1
1254,39554399,-1
191,55041671,1
411,8476298,-1
561,82034373,-1
1017,74690318,-1
1918,7581135,1
692,6906197,-1
174,39009588,-1
1847,71419132,-1
2118,39112326,-1
1415,15070225,-1
977,26684471,-1
2118,6120078,-1
1468,1575013,-1
966,45926833,-1
1254,66358140,-1
2201,76341398,1
939,61531358,-1
561,50409122,-1
311,45045027,-1
70,22177950,-1
1819,50976009,-1
914,69134109,-1
389,50154267,-1
74,7998569,-1
1291,58415871,-1
1119,32349453,-1
174,71808588,-1
2031,5199704,-1
1379,30776529,-1
117,21691016,-1
1415,21443434,-1
516,81356377,-1
311,3410535,-1
206,60455888,-1
543,33621673,-1
411,76631460,-1
699,42865335,-1
302,39974156,-1
311,39947220,-1
411,18066502,-1
1379,75959468,-1
1202,76282458,-1
966,64881667,-1
1894,8986980,-1
916,9526024,-1
1291,47195814,-1
1925,8831854,-1
432,27711900,-1
1291,59287665,-1
1566,80573181,-1
692,28947137,-1
1841,30987646,-1
951,46902892,-1
369,17399952,-1
1171,36284967,-1
1918,4116334,-1
450,17277018,-1
1254,13644225,-1
1254,43946261,1
1317,39458258,-1
1950,30279223,-1
70,40475442,-1
1107,3425845,-1
977,46770362,-1
136,7442657,-1
2031,34476298,-1
2201,50460158,-1
411,36419869,-1
765,65183453,-1
136,73800202,-1
1749,71483736,-1
191,23596991,-1
145,45167747,-1
1672,12823396,-1
70,8266308,1
765,46867342,-1
117,6868978,-1
1566,78679631,-1
117,35931089,-1
1596,8547990,-1
432,60303296,-1
1291,14909270,-1
411,48679955,-1
389,80640089,-1
1415,6042870,-1
2118,45322025,-1
1596,75312889,-1
1468,2964917,-1
191,45386466,-1
389,40403458,-1
613,57753627,-1
1605,34727686,-1
914,73171725,-1
2201,56461528,-1
692,51189738,-1
117,80216250,-1
1338,78064351,-1
543,70839474,-1
191,57084363,-1
1407,39816488,-1
1140,31148058,-1
727,44166485,-1
1781,59132569,-1
1017,78849414,-1
692,51683978,-1
70,36489950,-1
1714,13478289,-1
1940,29435921,-1
191,15196966,-1
1827,64223485,-1
1530,28290862,-1
1119,40212201,-1
411,24647667,-1
1622,12901283,-1
